id,case_number,date,block,primary_type,description,location_description,latitude,longitude,gc_address,gc_score,gc_lat,gc_lng,distance_m
14122072,JK162984,2026-02-26T16:10:00.000,016XX W 81ST ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,41.746705412,-87.663950624,"16 W 81st St, Chicago, Illinois, 60620",96.56,41.747318805811,-87.625965065149,3152.082874671063
14121885,JK162968,2026-02-26T16:06:00.000,004XX E 111TH ST,BATTERY,SIMPLE,STREET,41.692744415,-87.612767328,"4 E 111th St, Chicago, Illinois, 60628",94.9,41.692615566632,-87.622421322215,801.7168122445986
14123053,JK163704,2026-02-26T16:05:00.000,038XX N MONTICELLO AVE,THEFT,THEFT FROM MOTOR VEHICLE,RESIDENCE,41.951089858,-87.718962454,"N Monticello Ave, Chicago, Illinois, 60625",93.75,41.967293643023,-87.719436734979,1802.2054256949664
14121964,JK163168,2026-02-26T16:00:00.000,128XX S SAGINAW AVE,CRIMINAL TRESPASS,TO LAND,RESIDENCE,41.661970168,-87.558058233,"S Saginaw Ave, Chicago, Illinois, 60633",93.0,41.640119793807,-87.558055757102,2429.650764255381
14126413,JK168578,2026-02-26T16:00:00.000,017XX N HONORE ST,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,41.913221908,-87.673867455,"N Honore St, Chicago, Illinois, 60640",92.39,41.964962442015,-87.675372073743,5754.630755619746
14123347,JK164586,2026-02-26T16:00:00.000,022XX S HALSTED ST,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,OTHER (SPECIFY),41.851436512,-87.646460241,"22 S Halsted St, Chicago, Illinois, 60661",97.68,41.881118743625,-87.6473541314,3301.34349591859
14126294,JK168422,2026-02-26T16:00:00.000,025XX W DIVISION ST,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,41.902988981,-87.689885947,"25 W Division St, Chicago, Illinois, 60610",97.71,41.903888671163,-87.629564610903,4993.148352086277
14126658,JK167811,2026-02-26T15:57:00.000,024XX N CAMPBELL AVE,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,41.925803058,-87.690116092,"24 N Campbell Ave, Chicago, Illinois, 60612",97.74,41.881832085495,-87.688545234356,4891.07706058697
14125038,JK163755,2026-02-26T15:55:00.000,012XX N CLYBOURN AVE,ASSAULT,SIMPLE,SIDEWALK,41.90406511,-87.63997849,"N Clybourn Ave, Chicago, Illinois, 60614",93.27,41.921395478109,-87.664074570436,2772.9198849087547
14121881,JK162976,2026-02-26T15:55:00.000,033XX W MADISON ST,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,PARKING LOT / GARAGE (NON RESIDENTIAL),41.88093546,-87.709132611,"33 W Madison St, Chicago, Illinois, 60603",97.68,41.881965260729,-87.628982668146,6636.417568800558
14123063,JK163509,2026-02-26T15:54:00.000,026XX N CLARK ST,THEFT,RETAIL THEFT,SMALL RETAIL STORE,41.930906002,-87.644017035,"26 N Clark St, Chicago, Illinois, 60602",97.6,41.882672530864,-87.630977039293,5470.802388152851
14121915,JK162950,2026-02-26T15:52:00.000,045XX S WESTERN BLVD,THEFT,RETAIL THEFT,SMALL RETAIL STORE,41.810693516,-87.683929054,"45 S Western Ave, Chicago, Illinois, 60612",95.61,41.880099145843,-87.686291238761,7720.034021264645
14122161,JK163185,2026-02-26T15:52:00.000,010XX N LEAMINGTON AVE,ROBBERY,ARMED - HANDGUN,STREET,41.899257545,-87.75447609,"N Leamington Ave, Chicago, Illinois, 60639",93.75,41.909536496694,-87.754735447352,1143.1687979902451
14121981,JK163002,2026-02-26T15:50:00.000,008XX N NOBLE ST,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CHA APARTMENT,41.896956409,-87.662424292,"N Noble St, Chicago, Illinois, 60642",92.05,41.894844170132,-87.662353520417,234.9432803931983
14121893,JK162957,2026-02-26T15:50:00.000,003XX N WABASH AVE,CRIMINAL TRESPASS,TO LAND,RESTAURANT,41.887289694,-87.626490873,"3 N Wabash Ave, Chicago, Illinois, 60602",97.68,41.882225071025,-87.62619778869,563.6827864761731
14122067,JK162998,2026-02-26T15:49:00.000,081XX S MARYLAND AVE,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,41.746641335,-87.603835632,"S Maryland Ave, Chicago, Illinois, 60619",93.27,41.749658112422,-87.603935435679,335.55251056061024
14121839,JK162964,2026-02-26T15:46:00.000,109XX S DOTY AVE E,THEFT,$500 AND UNDER,DEPARTMENT STORE,41.695908161,-87.595822806,"S Doty Ave, Chicago, Illinois, 60628",85.49,41.681386981487,-87.602136959399,1697.673637320284
14121968,JK162948,2026-02-26T15:41:00.000,091XX S DOBSON AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,41.728761607,-87.598579407,"S Dobson Ave, Chicago, Illinois, 60619",92.71,41.728527364617,-87.598577429602,26.047081495071527
14121903,JK162963,2026-02-26T15:40:00.000,007XX W 54TH ST,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,41.796143167,-87.644329841,"7 W 54th St, Chicago, Illinois, 60609",96.56,41.796384238251,-87.62701779647,1435.383876590658
14122092,JK163153,2026-02-26T15:40:00.000,069XX S MERRILL AVE,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,41.769014078,-87.572709347,"S Merrill Ave, Chicago, Illinois, 60617",93.0,41.730718280597,-87.571911513663,4258.812720536362
14122191,JK162941,2026-02-26T15:36:00.000,013XX N PARKSIDE AVE,ASSAULT,SIMPLE,RESIDENCE,41.904478928,-87.766951871,"13 N Parkside Ave, Chicago, Illinois, 60644",97.74,41.880750547485,-87.766445301718,2638.808686343055
14121874,JK162965,2026-02-26T15:36:00.000,066XX S KIMBARK AVE,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,41.774093347,-87.594513536,"S Kimbark Ave, Chicago, Illinois, 60619",93.0,41.749294432003,-87.593010192207,2760.3312891260257
14123514,JK164906,2026-02-26T15:32:00.000,019XX W PERSHING RD,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,41.823264592,-87.673257789,"19 W Pershing Rd, Chicago, Illinois, 60609",97.71,41.823659163828,-87.627999970308,3750.4458587567465
14121901,JK163048,2026-02-26T15:30:00.000,044XX S GREENWOOD AVE,DECEPTIVE PRACTICE,FORGERY,APARTMENT,41.814009772,-87.599355675,"44 S Greenwood Ave, Park Ridge, Illinois, 60068",95.74,42.009689856437,-87.840802882656,29539.987224282173
14127077,JK169168,2026-02-26T15:30:00.000,081XX S VINCENNES AVE,ASSAULT,SIMPLE,SCHOOL - PUBLIC GROUNDS,41.74621174,-87.635406033,"S Vincennes Ave, Chicago, Illinois, 60620",93.52,41.742464447923,-87.637401255826,448.35653097975427
14121861,JK163043,2026-02-26T15:30:00.000,066XX S KIMBARK AVE,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,41.774093347,-87.594513536,"S Kimbark Ave, Chicago, Illinois, 60619",93.0,41.749294432003,-87.593010192207,2760.3312891260257
14122374,JK163484,2026-02-26T15:30:00.000,070XX W MEDILL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER (SPECIFY),41.922332682,-87.801327143,"W Medill Ave, Chicago, Illinois, 60639",92.71,41.923304149812,-87.748696456198,4355.691441334541
14121896,JK163051,2026-02-26T15:29:00.000,013XX W CHASE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,42.013929731,-87.665015933,"W Chase Ave, Chicago, Illinois, 60631",92.39,42.013379016727,-87.812099788709,12151.662120499348
14121909,JK162916,2026-02-26T15:28:00.000,015XX W MONROE ST,BURGLARY,BURGLARY FROM MOTOR VEHICLE,ALLEY,41.880195761,-87.664979164,"15 W Monroe St, Chicago, Illinois, 60603",97.64,41.880679220548,-87.628264293491,3040.0633790370275
14122610,JK163784,2026-02-26T15:23:00.000,0000X E GRAND AVE,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,41.891694878,-87.626155832,"0 E Grand Ave, Chicago, Illinois, 60611",98.89,41.891742330124,-87.627985153065,151.5128577792493
14121986,JK162903,2026-02-26T15:22:00.000,032XX W CERMAK RD,BATTERY,SIMPLE,GAS STATION,41.851761264,-87.705602716,"32 W Cermak Rd, Chicago, Illinois, 60616",97.64,41.853012168712,-87.628311117938,6403.214331240303
14124723,JK165750,2026-02-26T15:20:00.000,046XX W FOSTER AVE,THEFT,RETAIL THEFT,SMALL RETAIL STORE,41.975370278,-87.744023432,"W Foster Ave, Chicago, Illinois, 60640",92.71,41.976343514517,-87.65871137279,7053.175159913867
14121851,JK162899,2026-02-26T15:16:00.000,012XX W 63RD ST,CRIMINAL TRESPASS,TO LAND,RESTAURANT,41.779605366,-87.654813009,"12 W 63rd St, Chicago, Illinois, 60621",96.56,41.780121338686,-87.625503864743,2430.967675458658
14124114,JK165558,2026-02-26T15:15:00.000,041XX S ARCHER AVE,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),41.818932792,-87.696352058,"S Archer Ave, Chicago, Illinois, 60616",92.71,41.851904787016,-87.63686834975,6142.289444250202
14122096,JK162967,2026-02-26T15:15:00.000,060XX W BLOOMINGDALE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,41.912896261,-87.776080775,"W Bloomingdale Ave, Chicago, Illinois, 60639",94.17,41.913173342567,-87.75575789088,1681.93526245955
14121807,JK162925,2026-02-26T15:14:00.000,080XX S LAFAYETTE AVE,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),41.748424975,-87.625751563,"S Lafayette Ave, Chicago, Illinois, 60620",93.52,41.73994030751,-87.625521895998,943.6443752385904
14122077,JK162981,2026-02-26T15:09:00.000,039XX W 70TH PL,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE,41.76502302,-87.720905754,"W 70th Pl, Chicago, Illinois, 60638",91.67,41.764597177482,-87.755678494401,2884.392942862785
14121998,JK163157,2026-02-26T15:09:00.000,065XX W FOSTER AVE,THEFT,THEFT FROM MOTOR VEHICLE,STREET,41.975629141,-87.790976402,"W Foster Ave, Chicago, Illinois, 60640",92.71,41.976343514517,-87.65871137279,10933.99079528904
14122408,JK163566,2026-02-26T15:00:00.000,044XX S CALUMET AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,41.814104479,-87.618286757,"S Calumet Ave, Chicago, Illinois, 60619",93.0,41.747412321772,-87.616429748126,7417.427944656641
14122538,JK163814,2026-02-26T15:00:00.000,015XX W CHICAGO AVE,BURGLARY,BURGLARY FROM MOTOR VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),41.89608765,-87.666392886,"15 W Chicago Ave, Chicago, Illinois, 60654",97.71,41.896644542877,-87.628921571946,3102.057965075987
14122235,JK163348,2026-02-26T15:00:00.000,055XX W OHIO ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,41.891101561,-87.764341225,"55 W Ohio St, Chicago, Illinois, 60654",97.56,41.892406830922,-87.630058328072,11116.126482782749
14124472,JK163191,2026-02-26T15:00:00.000,013XX N MASSASOIT AVE,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,SCHOOL - PUBLIC BUILDING,41.904650055,-87.769382218,"N Massasoit Ave, Chicago, Illinois, 60639",93.52,41.909347002818,-87.769512994108,522.3888830842367
14122844,JK164203,2026-02-26T15:00:00.000,010XX W BRYN MAWR AVE,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,41.983673036,-87.657174571,"W Bryn Mawr Ave, Chicago, Illinois, 60640",93.27,41.983626796254,-87.660152543732,246.19851673498238
14121838,JK162887,2026-02-26T15:00:00.000,056XX S EMERALD AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,41.791664513,-87.643875422,"S Emerald Ave, Chicago, Illinois, 60620",93.0,41.750603704514,-87.642837770667,4566.564455534009
14125843,JK167677,2026-02-26T15:00:00.000,011XX W 18TH ST,OFFENSE INVOLVING CHILDREN,CONTRIBUTE TO THE DELINQUENCY OF CHILD,SMALL RETAIL STORE,41.857988682,-87.654117214,"11 W 18th St, Chicago, Illinois, 60616",96.56,41.857771489582,-87.626893627872,2254.738713869809
14122326,JK163447,2026-02-26T15:00:00.000,087XX S KINGSTON AVE,DECEPTIVE PRACTICE,FORGERY,APARTMENT,41.736370612,-87.562410769,"S Kingston Ave, Chicago, Illinois, 60617",93.27,41.728120714714,-87.5621197878,917.6644443798032
14121873,JK162873,2026-02-26T14:59:00.000,013XX S KARLOV AVE,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,41.863797393,-87.727541335,"13 S Karlov Ave, Chicago, Illinois, 60624",97.68,41.880094729274,-87.728029304614,1812.6314725700458
14121773,JK162871,2026-02-26T14:51:00.000,006XX N KEDZIE AVE,NARCOTICS,POSSESS - CRACK,ALLEY,41.892372642,-87.706461327,"6 N Kedzie Ave, Chicago, Illinois, 60624",97.68,41.881142002013,-87.706224599898,1248.9439374616102
14121848,JK162946,2026-02-26T14:50:00.000,049XX W SCHUBERT AVE,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,41.929678531,-87.749824286,"W Schubert Ave, Chicago, Illinois, 60639",93.27,41.929455882546,-87.766086010362,1345.484392535377
14123058,JK163533,2026-02-26T14:50:00.000,053XX W GALEWOOD AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,41.915108689,-87.760031412,"W Galewood Ave, Chicago, Illinois, 60639",93.27,41.914944796529,-87.758789837904,104.33691808964419
14121804,JK162841,2026-02-26T14:41:00.000,046XX W IRVING PARK RD,THEFT,RETAIL THEFT,GROCERY FOOD STORE,41.953443342,-87.744957048,"46 Irving Park Rd, Bensenville, Illinois, 60106",96.48,41.960684652445,-87.938405805164,16016.462660550022
14122637,JK163748,2026-02-26T14:40:00.000,015XX W 95TH ST,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,41.721224132,-87.662013664,"15 W 95th St, Chicago, Illinois, 60628",96.56,41.72156493557,-87.624100649963,3146.8093324671013
14121786,JK162849,2026-02-26T14:36:00.000,049XX W HENDERSON ST,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,ALLEY,41.941513502,-87.750734541,"W Henderson St, Chicago, Illinois, 60618",93.27,41.941882029521,-87.699654045861,4225.04611191556
14121794,JK162851,2026-02-26T14:30:00.000,044XX N BROADWAY,THEFT,RETAIL THEFT,DEPARTMENT STORE,41.963070794,-87.655984213,"N Broadway, Chicago, Illinois, 60660",92.39,41.991362264031,-87.660314052281,3166.1635441113444
14121802,JK162898,2026-02-26T14:30:00.000,022XX W CERMAK RD,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,OTHER (SPECIFY),41.852093721,-87.681051227,"22 W Cermak Rd, Chicago, Illinois, 60616",97.64,41.853035797346,-87.627925984054,4401.351272979679
14126487,JK168528,2026-02-26T14:30:00.000,035XX N HALSTED ST,THEFT,$500 AND UNDER,MEDICAL / DENTAL OFFICE,41.945688582,-87.649437757,"35 N Halsted St, Chicago, Illinois, 60661",97.68,41.882329612562,-87.647307973237,7047.399741471981
14121795,JK162891,2026-02-26T14:30:00.000,022XX W CERMAK RD,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),41.852093721,-87.681051227,"22 W Cermak Rd, Chicago, Illinois, 60616",97.64,41.853035797346,-87.627925984054,4401.351272979679
14122070,JK162858,2026-02-26T14:29:00.000,020XX W FARGO AVE,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,42.016479095,-87.682207621,"W Fargo Ave, Chicago, Illinois, 60631",92.39,42.015939324091,-87.819707646812,11359.43073300163
14121931,JK162986,2026-02-26T14:22:00.000,027XX N MILWAUKEE AVE,THEFT,RETAIL THEFT,DEPARTMENT STORE,41.931574051,-87.711516699,"N Milwaukee Ave, Chicago, Illinois, 60618",93.52,41.936599187825,-87.719729031686,879.601641850369
14121863,JK162885,2026-02-26T14:15:00.000,087XX S MORGAN ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,41.735082595,-87.648470792,"87 S Morgan St, Chicago, Illinois, 60607",97.64,41.880556889421,-87.651919043326,16178.52810034149
14121882,JK163060,2026-02-26T14:15:00.000,009XX W 54TH ST,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),41.795993831,-87.648728513,"9 W 54th St, Chicago, Illinois, 60609",96.56,41.796384815591,-87.627020893624,1800.0450208720324
14125683,JK166652,2026-02-26T14:15:00.000,006XX N LA SALLE DR,THEFT,RETAIL THEFT,SMALL RETAIL STORE,41.893469034,-87.632648229,"N La Salle Dr, Chicago, Illinois, 60601",92.71,41.885742088444,-87.632532995818,859.25009108687
14121855,JK162994,2026-02-26T14:15:00.000,013XX W 95TH ST,THEFT,OVER $500,SCHOOL - PUBLIC BUILDING,41.721303358,-87.655873595,"13 W 95th St, Chicago, Illinois, 60628",96.56,41.721565126216,-87.624088475491,2638.1570204169884
14122518,JK162815,2026-02-26T14:13:00.000,025XX W DEVON AVE,OTHER OFFENSE,LICENSE VIOLATION,SMALL RETAIL STORE,41.997677668,-87.692758946,"W Devon Ave, Chicago, Illinois, 60659",92.39,41.997208575595,-87.721838111716,2403.588450658622
14121985,JK162921,2026-02-26T14:10:00.000,075XX S SOUTH SHORE DR,ASSAULT,SIMPLE,SCHOOL - PUBLIC BUILDING,41.760067375,-87.556666012,"S South Shore Dr, Chicago, Illinois, 60615",93.52,41.796910239026,-87.580964328029,4565.397509032948
14121890,JK162876,2026-02-26T14:08:00.000,011XX W JACKSON BLVD,THEFT,RETAIL THEFT,SMALL RETAIL STORE,41.877822179,-87.655181405,"11 W Jackson Blvd, Chicago, Illinois, 60604",97.74,41.878144429887,-87.628088159445,2243.395499720913
14121878,JK163039,2026-02-26T14:08:00.000,057XX S SANGAMON ST,ASSAULT,AGGRAVATED - HANDGUN,STREET,41.78999187,-87.648693371,"57 S Sangamon St, Chicago, Illinois, 60607",97.71,41.880690650133,-87.65075767969,10086.69417455731
14123046,JK163688,2026-02-26T14:07:00.000,020XX W MC LEAN AVE,THEFT,$500 AND UNDER,RESIDENCE,41.918500673,-87.678946094,"W McLean Ave, Chicago, Illinois, 60639",92.71,41.917865460284,-87.744054576068,5387.545019735445
14121756,JK162816,2026-02-26T14:06:00.000,012XX S MILLARD AVE,NARCOTICS,POSSESS - CRACK,SIDEWALK,41.865413217,-87.716611442,"S Millard Ave, Chicago, Illinois, 60624",93.0,41.87491751607,-87.71693672847,1057.1730096119757
14126585,JK168726,2026-02-26T14:00:00.000,077XX S PEORIA ST,OFFENSE INVOLVING CHILDREN,CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,41.753770844,-87.646549669,"77 S Peoria St, Chicago, Illinois, 60607",97.64,41.880676546502,-87.649593087917,14113.523979077798
14121892,JK163056,2026-02-26T14:00:00.000,066XX N BOSWORTH AVE,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,42.002478396,-87.66929687,"N Bosworth Ave, Chicago, Illinois, 60613",93.27,41.948843974579,-87.667687090965,5965.360016395666
14121916,JK163021,2026-02-26T14:00:00.000,044XX S DREXEL BLVD,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,41.814162811,-87.603994347,"S Drexel Blvd, Chicago, Illinois, 60615",93.0,41.80572942819,-87.604266798464,938.0212151896944
14122253,JK163328,2026-02-26T14:00:00.000,046XX S RICHMOND ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,41.809470933,-87.697913026,"S Richmond St, Chicago, Illinois, 60652",93.0,41.745310740566,-87.6961617493,7135.765731103401
14122097,JK163195,2026-02-26T14:00:00.000,082XX S EXCHANGE AVE,THEFT,OVER $500,APARTMENT,41.745869517,-87.552784306,"S Exchange Ave, Chicago, Illinois, 60633",93.27,41.64285530678,-87.552166087141,11454.772558942961
14122415,JK163615,2026-02-26T14:00:00.000,022XX N SHEFFIELD AVE,THEFT,OVER $500,ATHLETIC CLUB,41.922507677,-87.653514209,"N Sheffield Ave, Chicago, Illinois, 60613",93.52,41.949982477634,-87.654389607874,3055.9164416419685
14122030,JK163156,2026-02-26T14:00:00.000,100XX S HALSTED ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),41.711714647,-87.642954141,"100 S Halsted St, Chicago, Illinois, 60661",97.68,41.880352009032,-87.647331248805,18755.12948804738
14123066,JK163519,2026-02-26T14:00:00.000,052XX N SHERIDAN RD,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,41.977225127,-87.655010442,"N Sheridan Rd, Chicago, Illinois, 60611",93.0,41.889814507165,-87.614285972721,10286.85288642552
14121765,JK162798,2026-02-26T13:59:00.000,011XX W ARGYLE ST,THEFT,RETAIL THEFT,CONVENIENCE STORE,41.973265598,-87.658329054,"W Argyle St, Chicago, Illinois, 60625",92.39,41.971930447056,-87.722255834912,5286.880370473536
14122569,JK163744,2026-02-26T13:50:00.000,0000X S SANGAMON ST,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,41.881394251,-87.650854549,"0 S Sangamon St, Chicago, Illinois, 60607",98.89,41.881622882218,-87.650929828528,26.175383102692955
14121923,JK163091,2026-02-26T13:45:00.000,007XX W DIVERSEY PKWY,THEFT,RETAIL THEFT,SMALL RETAIL STORE,41.932738985,-87.648117094,"W Diversey Pkwy, Chicago, Illinois, 60614",93.52,41.932400394796,-87.670983985928,1891.9569067363448
14123038,JK163681,2026-02-26T13:37:00.000,026XX N CLARK ST,THEFT,RETAIL THEFT,SMALL RETAIL STORE,41.930906002,-87.644017035,"26 N Clark St, Chicago, Illinois, 60602",97.6,41.882672530864,-87.630977039293,5470.802388152851
14125388,JK167182,2026-02-26T13:33:00.000,062XX S STONY ISLAND AVE,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,41.78210152,-87.586502002,"S Stony Island Ave, Chicago, Illinois, 60617",93.97,41.740035095212,-87.585280406226,4678.670300060597
14121837,JK162894,2026-02-26T13:30:00.000,0000X N STATE ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,41.882470918,-87.627847625,"0 N State St, Chicago, Illinois, 60602",98.89,41.882099299171,-87.627941181444,42.041726459546695
14122750,JK162884,2026-02-26T13:30:00.000,011XX S WABASH AVE,CRIMINAL TRESPASS,TO LAND,RESTAURANT,41.868322989,-87.625844413,"11 S Wabash Ave, Chicago, Illinois, 60603",97.68,41.881811548752,-87.626134666351,1500.0519271329335
14123518,JK162789,2026-02-26T13:26:00.000,042XX S FAIRFIELD AVE,ASSAULT,AGGRAVATED PROTECTED EMPLOYEE - OTHER DANGEROUS WEAPON,STREET,41.816577321,-87.693231528,"S Fairfield Ave, Chicago, Illinois, 60652",93.52,41.745378730905,-87.691286938564,7918.563799157721
14126580,JK168746,2026-02-26T13:23:00.000,079XX S INGLESIDE AVE,OFFENSE INVOLVING CHILDREN,CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,41.750457682,-87.601523984,"S Ingleside Ave, Chicago, Illinois, 60619",93.52,41.748726340127,-87.601469278838,192.56991589127216
14121955,JK162902,2026-02-26T13:22:00.000,115XX S MARSHFIELD AVE,ROBBERY,STRONG ARM - NO WEAPON,STREET,41.684198882,-87.662695212,"S Marshfield Ave, Chicago, Illinois, 60620",93.75,41.746862299631,-87.664590607143,6969.629932725734
14122018,JK162985,2026-02-26T13:17:00.000,008XX E 76TH ST,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),41.756777987,-87.603709854,"8 E 76th St, Chicago, Illinois, 60620",96.56,41.75647443066,-87.626229657275,1868.3053055566697
14121908,JK163097,2026-02-26T13:16:00.000,009XX W 34TH PL,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,41.831732468,-87.649639423,"9 W 34th Pl, Steger, Illinois, 60475",94.54,41.468830722643,-87.636595059236,40367.384859711194
14122066,JK162781,2026-02-26T13:15:00.000,059XX N MILWAUKEE AVE,BATTERY,SIMPLE,COMMERCIAL / BUSINESS OFFICE,41.989012169,-87.779956499,"N Milwaukee Ave, Chicago, Illinois, 60618",93.52,41.936599187825,-87.719729031686,7665.772252071011
14122109,JK162953,2026-02-26T13:10:00.000,013XX W TOUHY AVE,SEX OFFENSE,PUBLIC INDECENCY,APARTMENT,42.012812725,-87.664523506,"13 W Touhy Ave, Chicago, Illinois, 60631",97.64,42.011302000272,-87.820524893278,12889.658397461224
14121824,JK162821,2026-02-26T13:06:00.000,065XX S SANGAMON ST,NARCOTICS,MANUFACTURE / DELIVER - CRACK,RESIDENCE,41.775304914,-87.648314341,"65 S Sangamon St, Chicago, Illinois, 60607",97.71,41.880657024562,-87.65075701765,11716.368436555373
14121832,JK162784,2026-02-26T13:00:00.000,062XX S SPAULDING AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,41.779572891,-87.705577635,"62 S Spaulding Ave, Chicago, Illinois, 60624",97.77,41.880411357408,-87.708579201983,11215.48347750331
14121997,JK163005,2026-02-26T13:00:00.000,0000X N LOCKWOOD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,41.88138324,-87.757545803,"0 N Lockwood Ave, Chicago, Illinois, 60644",98.89,41.880453321973,-87.757573750323,103.42804924641663
14122573,JK163772,2026-02-26T13:00:00.000,002XX W JACKSON BLVD,THEFT,$500 AND UNDER,RESTAURANT,41.878113514,-87.634204005,"2 W Jackson Blvd, Chicago, Illinois, 60604",97.74,41.878231094162,-87.628067036917,508.2597551127636
14122057,JK163105,2026-02-26T13:00:00.000,063XX S RICHMOND ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,41.778419905,-87.697028102,"S Richmond St, Chicago, Illinois, 60652",93.0,41.745310740566,-87.6961617493,3682.2723053283703
14126386,JK168537,2026-02-26T13:00:00.000,067XX S CHAPPEL AVE,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,41.772691757,-87.575250392,"S Chappel Ave, Chicago, Illinois, 60617",93.0,41.739176408199,-87.574569526068,3727.164682268994
14122853,JK164204,2026-02-26T13:00:00.000,063XX N WAYNE AVE,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE WITH VIN",STREET,41.996792844,-87.664168883,"N Wayne Ave, Chicago, Illinois, 60640",92.39,41.978976326635,-87.663660211304,1981.5523782339408
14123399,JK163900,2026-02-26T13:00:00.000,055XX N LAKEWOOD AVE,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,41.982214251,-87.662512003,"N Lakewood Ave, Chicago, Illinois, 60640",93.27,41.980876450299,-87.6624819905,148.77733490455108
14121728,JK162754,2026-02-26T12:58:00.000,065XX N CLARK ST,CRIMINAL TRESPASS,TO LAND,APARTMENT,42.000894418,-87.671572263,"65 N Clark St, Chicago, Illinois, 60602",97.6,41.882943351741,-87.630826477429,13541.609287346457
14121750,JK162792,2026-02-26T12:58:00.000,076XX S EXCHANGE AVE,THEFT,RETAIL THEFT,GAS STATION,41.75702248,-87.558073456,"S Exchange Ave, Chicago, Illinois, 60633",93.27,41.64285530678,-87.552166087141,12704.280684710437
14121796,JK162844,2026-02-26T12:53:00.000,003XX W 72ND ST,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,41.763560058,-87.632960151,"3 W 72nd St, Chicago, Illinois, 60621",96.56,41.76361074503,-87.62663076273,524.9912147218909
14121779,JK162840,2026-02-26T12:53:00.000,003XX W 72ND ST,THEFT,$500 AND UNDER,APARTMENT,41.763560058,-87.632960151,"3 W 72nd St, Chicago, Illinois, 60621",96.56,41.76361074503,-87.62663076273,524.9912147218909
